gene,stability_freq,perm_importance_mean
Atcay,0,-0.0001145740881289048
4933439K11Rik,0,-0.00011460121390345357
Dcxr,0,-0.00011475477836560001
Cfap97d2,0,-0.00011477376603125089
Tent5b,0,-0.00011478887028609774
Spag17,0,-0.00011485432146085552
Gm37891,0,-0.00011492580653480467
Cd160,0,-0.00011499474389371489
Tnfaip6,0,-0.00011529492681872088
Vmn2r-ps9,0,-0.00011531182311013134
Atp9a,0,-0.00011545403626763707
Olfr742,0,-0.00011546206712050865
Gm43487,0,-0.00011547026354549183
Chrna7,0,-0.00011551290885947196
Gpt,0,-0.00011554352283286163
Gm42679,0,-0.00011563277467991907
Gm30173,0,-0.00011579115535725883
Olfr1020,0,-0.00011583886102521923
Ifi205,0,-0.00011588239281636881
Gm37648,0,-0.00011590079751360172
Tril,0,-0.0001159537209112882
Olfr1040,0,-0.00011598156691232653
Bbox1,0,-0.00011612995901933987
Hspd1-ps4,0,-0.0001161360012329582
Pla2g4c,0,-0.00011629154308868684
Ddx4,0,-0.00011650512846520523
Asic2,0,-0.00011664153879773487
Gm42974,0,-0.00011664269975099063
Gm2447,0,-0.00011664577489768346
Pecr,0,-0.00011669431487548731
Tex47,0,-0.00011675057603482974
Bmpr1b,0,-0.00011677405798613539
Apol7c,0,-0.00011686393620865544
Gm5149,0,-0.00011707868734138759
Vil1,0,-0.00011708596718325026
Cdkl1,0,-0.00011710528745310088
Olfr1417,0,-0.00011712294871528696
Gm12925,0,-0.00011720827846350979
Olfr1106,0,-0.00011729071289212634
Ccdc60,0,-0.00011730156352595112
Sowahb,0,-0.0001173277503407899
4930558J18Rik,0,-0.00011758629216789273
Slc51a,0,-0.00011771565339100396
Fam57a,0,-0.00011784082569471499
Zfp820,0,-0.00011789531334746029
Ccdc136,0,-0.00011827333965873653
Dkkl1,0,-0.00011835054390610946
Lemd1,0,-0.00011842316311763134
Snx31,0,-0.00011842897035635458
Gm31592,0,-0.00011885288021336039
Vmn1r57,0,-0.00011949666220265608
Daam2,0,-0.00011961841076495449
Ggt1,0,-0.0001196468476030943
Tmem169,0,-0.00011969882775456632
Gm30948,0,-0.00011985165580634669
Vmn2r-ps69,0,-0.00012007147632111525
Gm42963,0,-0.00012025722823482133
Galntl6,0,-0.0001202969597758008
Evc,0,-0.00012037467171875927
Sgip1,0,-0.00012045800704447716
Olfr1082,0,-0.00012046266265245408
Elavl4,0,-0.00012050435644861414
Gm6249,0,-0.00012063371516075614
Map1b,0,-0.0001206359413056246
Btla,0,-0.00012071457613979097
Gm14124,0,-0.00012081015981969535
Htr2c,0,-0.00012081510952643981
Gm48792,0,-0.0001208602136340553
Atp8b1,0,-0.00012093398644423825
Myh8,0,-0.00012106190718281782
Oc90,0,-0.00012111664494309783
Olfr293,0,-0.00012116428224574484
1700019J19Rik,0,-0.00012123505095192889
Gm45257,0,-0.00012124463459127766
BC030499,0,-0.00012128510780887724
Tmem163,0,-0.0001213537946974208
Csn2,0,-0.00012139414936734871
Gm28068,0,-0.00012139784204581173
Trim2,0,-0.00012142180839318505
Nlrp9c,0,-0.0001214347225153345
Olfr376,0,-0.00012153143916450169
Utp14b-ps1,0,-0.00012154271773430204
Ces1e,0,-0.00012158146881589005
Exoc3l4,0,-0.00012163534642026797
1500012K07Rik,0,-0.0001216381803495592
Fam187b,0,-0.00012164927137495728
Tln2,0,-0.00012168363901409184
Hbb-bs,0,-0.000121720552517135
Olfr888,0,-0.00012176325574291269
Ak4,0,-0.00012191586120652297
A730049H05Rik,0,-0.00012196977812344301
Kntc1,0,-0.00012212711794828968
Prox1,0,-0.00012228405725679404
Aacs,0,-0.00012239965372878858
Gpx2,0,-0.00012247778979975754
Naip1,0,-0.00012271377831123422
Acaa2,0,-0.00012272715341289374
Esp31,0,-0.00012288352435260163
Ptn,0,-0.0001229040171355056
Ighv1-36,0,-0.00012296368596685926
Opcml,0,-0.0001229988181232322
Smad9,0,-0.00012312782669022805
Gm37766,0,-0.0001232138513100778
Olfr1107,0,-0.00012347450973835273
Pde6a,0,-0.0001236799061593463
Olfr124,0,-0.00012371740919203675
Terb1,0,-0.00012383803550083396
Hhipl1,0,-0.00012386494577028005
Agr3,0,-0.0001239753822530942
Arhgef25,0,-0.00012406311097168385
Vmn2r88,0,-0.000124072564984834
Ccdc85a,0,-0.00012411264962124412
Prl3b1,0,-0.00012431785874698065
Akr1c20,0,-0.0001243712906661587
Vmn2r108,0,-0.00012441810643538665
Necab3,0,-0.0001244533696020067
2810429I04Rik,0,-0.0001245979691193444
Capn3,0,-0.0001246378948091431
Arnt2,0,-0.00012471612169221436
4930505A04Rik,0,-0.0001250195564878931
Smim24,0,-0.0001250249326277375
Pilrb2,0,-0.00012514008467409134
Eda,0,-0.00012519129342035697
Nepn,0,-0.0001252081385670012
Timd2,0,-0.00012563456085114
Efnb1,0,-0.00012567689139386662
Gm28653,0,-0.0001259507783735514
Rxfp1,0,-0.00012612953616207844
Lamp3,0,-0.00012615239009159394
Epb41l4a,0,-0.00012617214444355927
Gm44639,0,-0.0001262610663049668
Mycbpap,0,-0.00012651012177625762
Samd3,0,-0.00012668057924193344
Olfr330,0,-0.0001268596653643317
Gm32017,0,-0.00012688090414711973
1110018N20Rik,0,-0.00012712960862981681
Gm13136,0,-0.00012724364846273818
C1qtnf3,0,-0.00012732552183104538
Usp2,0,-0.00012743702242263845
Rdh7,0,-0.00012744313181904942
Ebf2,0,-0.000127458178813733
Fsd1l,0,-0.00012750693408406508
Abcg3,0,-0.00012752791302911293
Palm2,0,-0.0001276324405926288
Rtn1,0,-0.00012775253226975368
Gcsh,0,-0.00012808074452188566
Tssk6,0,-0.0001280858042817523
Ifnlr1,0,-0.00012819282136677931
Frem3,0,-0.0001281943531050933
Gm45548,0,-0.00012839370710473474
Skint8,0,-0.00012840743361928195
Olfr1294,0,-0.00012866906822220912
Gsdma,0,-0.00012876971192176122
Slc9b1,0,-0.00012889628853391956
Cdkn3,0,-0.00012896405335751648
Btnl1,0,-0.0001290677608661306
Pantr1,0,-0.0001291120271422752
Sh3tc2,0,-0.0001291158677302562
Tnnt1,0,-0.00012926058205220414
Ermn,0,-0.00012928186003720034
Cnr2,0,-0.00012960951265759133
F830045P16Rik,0,-0.00012976091205612052
B230334C09Rik,0,-0.00012986062054463066
Clybl,0,-0.00012987514536141334
Trpm6,0,-0.00012998333489292466
Vmn1r84,0,-0.00013000439877469683
P2rx1,0,-0.00013015323738192476
Prtg,0,-0.00013040325874392743
Zmat4,0,-0.00013041223544755232
Lrrc25,0,-0.00013052346540457505
Ankrd22,0,-0.00013064638916382432
Ccdc96,0,-0.00013079226522401123
Gm9195,0,-0.0001308515542771449
Alox5ap,0,-0.00013089927493050715
Scn10a,0,-0.00013093044298235769
Ncam1,0,-0.00013100790911023676
Lipt1,0,-0.00013101815578303588
Map3k7cl,0,-0.00013110291512752337
Troap,0,-0.00013111061406542168
Olfr1381,0,-0.00013138185852631378
Thsd7a,0,-0.00013138993701532485
Zfp697,0,-0.0001315745906278698
Nudt7,0,-0.00013162673657869385
Gpr171,0,-0.00013166068571870415
Lypd1,0,-0.00013185247546082524
Foxp2,0,-0.00013188702867168443
Gm32633,0,-0.00013218272225188344
Mt2,0,-0.00013222504200526282
Ptx3,0,-0.0001323049809623167
Gm5087,0,-0.00013230935466996828
C230012O17Rik,0,-0.0001323302533407178
Gm42615,0,-0.0001325046581025724
Gfra1,0,-0.00013253022249105632
Fcho1,0,-0.00013254075114009777
Lix1,0,-0.00013273057837004387
4930503E24Rik,0,-0.00013290326621747672
Fgl1,0,-0.0001329399628504313
Grip2,0,-0.00013296428215999747
Edar,0,-0.00013305594176572512
Olfr1090,0,-0.0001330783557209947
Hist1h2ae,0,-0.00013319929561289579
Tmem154,0,-0.00013324212657980227
Dusp9,0,-0.0001333258416246874
Pyroxd2,0,-0.00013338628066240641
Hpn,0,-0.0001334015477113093
Ear2,0,-0.0001334281073810617
Vmn1r13,0,-0.00013356062711510351
Abcc9,0,-0.00013362190508563464
Prps1l1,0,-0.00013368587455202529
Clec14a,0,-0.00013368893241469948
A330102I10Rik,0,-0.00013374963966049648
Gm31218,0,-0.00013406941653767434
Susd4,0,-0.00013416013399437655
Tex16,0,-0.00013423204837766933
Inpp5j,0,-0.00013438623562533894
Cdh11,0,-0.00013442275593177343
Myrf,0,-0.00013444056042858366
Kcnk5,0,-0.00013461362126288015
Olfr383-ps1,0,-0.00013485685503430433
Amer2,0,-0.0001349659638085976
Mup17,0,-0.0001349910307531621
Wnt7b,0,-0.0001351670720110998
Cep112it,0,-0.00013529946409315263
4732463B04Rik,0,-0.00013574462336156666
Dpys,0,-0.00013604572509421373
Pls3,0,-0.00013608564278128066
Uaca,0,-0.00013613550654812957
Adrb1,0,-0.0001361735564087141
Nefm,0,-0.0001363405857802924
Wfs1,0,-0.0001366378760181752
Gm11242,0,-0.00013669201354178374
Gm29141,0,-0.00013678059913767583
Lin7a,0,-0.00013678561613287286
Plppr5,0,-0.00013682522916080853
Nkg7,0,-0.00013688929254707105
Nog,0,-0.00013691721023801896
Gm2682,0,-0.00013717524517811163
Nuak2,0,-0.0001372334908789408
Kcne3,0,-0.00013729876846773072
Gm23935,0,-0.00013736535292419028
Gm13544,0,-0.00013740698957276368
Gpr141,0,-0.00013747229467595546
Txk,0,-0.00013755923939501313
Tas2r125,0,-0.00013765741422093746
Tfec,0,-0.00013786996136707643
A730065G17Rik,0,-0.00013789489742911388
Arhgap40,0,-0.00013802868567215355
Cd22,0,-0.00013855665876323363
Map2,0,-0.00013857580137560666
Kcnn3,0,-0.00013910095317384296
Spink12,0,-0.00013943605034044682
Gm44842,0,-0.00013944258618617809
Fbln5,0,-0.0001394775571201046
A530065N20Rik,0,-0.00013948586970483623
Plbd1,0,-0.00013956989655623532
Cnn2,0,-0.0001396578207912946
Tfcp2l1,0,-0.00013973882239909363
Crxos,0,-0.0001397982746427662
Ankrd33b,0,-0.00014002183368173605
Gm15594,0,-0.0001401733744501921
Creg2,0,-0.00014034468560384373
Ccdc184,0,-0.00014069907609345347
Proc,0,-0.00014099628628151396
Ftl1,0,-0.00014134600460290468
Slit2,0,-0.00014160051043039522
Gm18988,0,-0.00014177082500544947
Hoxb2,0,-0.00014197991132069987
Gm43022,0,-0.00014202166098729042
Gm15551,0,-0.00014202833543897064
Tcaf2,0,-0.00014212301418871088
Tmod1,0,-0.00014213438077079755
Msi1,0,-0.00014217164193860432
Gm42987,0,-0.00014222070345192294
Pdcd1lg2,0,-0.00014228466515738838
Olfr1197,0,-0.00014251118018598907
Apoa4,0,-0.00014252291487441002
Gm43154,0,-0.00014254442745911258
Phex,0,-0.0001426831288024455
Gm28856,0,-0.00014274340071808168
Ido1,0,-0.00014284567166662488
Wnt6,0,-0.00014293136324159403
C230021G24Rik,0,-0.00014299457046856867
Casr,0,-0.00014300331574524928
Gm17767,0,-0.0001430069110615495
Cdo1,0,-0.00014302343216736623
Ubash3b,0,-0.00014377289892530953
Olfr730,0,-0.00014402152697589042
Rhou,0,-0.00014428029933150063
Ralyl,0,-0.0001446542576729826
Gm26805,0,-0.00014496174657468996
Cdh19,0,-0.00014500040208709208
Gm7517,0,-0.000145071284776499
4932441J04Rik,0,-0.0001451355838568813
Gm49542,0,-0.00014523418216384477
Cfb,0,-0.00014549023952720175
Prokr1,0,-0.0001456589240105388
Nrg2,0,-0.00014575535089565993
D030034A15Rik,0,-0.00014588683016927284
Pou4f1,0,-0.0001461080187834418
Ambn,0,-0.00014640247176290756
Vmn1r169,0,-0.00014661989100085427
Pi16,0,-0.0001466783936754479
Olfr1480,0,-0.00014684374891933417
Olfr1449,0,-0.000147194400878603
Clip4,0,-0.00014748039795755565
Klra17,0,-0.00014754584694017802
Gm37629,0,-0.0001476894600958456
Pdzk1,0,-0.00014792548554923843
Corin,0,-0.00014878118803187678
Sptlc3,0,-0.00014880169707562896
Gm28053,0,-0.00014884957749966565
Sgpp2,0,-0.00014885139551903403
Gpr135,0,-0.00014911465421832973
Vmn2r69,0,-0.00014919977240025474
Scp2-ps2,0,-0.00014922603689598857
Ace2,0,-0.00014947124566072612
Ighv1-18,0,-0.00014950243807283493
Tacr3,0,-0.00014950517288154775
Fyb2,0,-0.00014959193073839084
Slc35g1,0,-0.000149610223446206
Itgal,0,-0.00014965750928936928
Gm11494,0,-0.00014970843497615904
Bco1,0,-0.0001502829742331513
Olfr118,0,-0.00015065793733886056
CT030713.2,0,-0.00015066326391121045
Lsmem1,0,-0.00015072743409116904
Gm9899,0,-0.00015077562003350532
Tg,0,-0.00015091073216111361
Hey2,0,-0.00015097607722315277
Gm48936,0,-0.00015122328421187658
Lrrtm3,0,-0.00015148976114983672
Pdzrn3,0,-0.000151814095077607
Gm436,0,-0.00015193114006532003
Ccdc40,0,-0.00015241680747327677
4930533B01Rik,0,-0.00015248381080643636
Epb41l1,0,-0.00015255382802062953
Rem1,0,-0.00015270063366742414
Platr6,0,-0.0001527925094663041
Gm19514,0,-0.00015289765028519975
B230303A05Rik,0,-0.0001529295411324294
Lrrc4,0,-0.00015300318875850484
Rims3,0,-0.00015320534486087386
Igkv17-121,0,-0.00015321317626699747
Ppp1r13l,0,-0.00015325183258310115
Gm35552,0,-0.0001536120479204928
Klra2,0,-0.00015369098015359793
Ecm2,0,-0.0001537053098813246
Gm44292,0,-0.00015377288409191834
Enpep,0,-0.00015387399446051828
Mfng,0,-0.00015400533983126464
Fcrla,0,-0.0001541248540409601
Gm7171,0,-0.00015413814646042526
Opn5,0,-0.0001543600291028957
Gm30054,0,-0.00015467473532981835
Gfi1b,0,-0.0001548339080524319
Gm45904,0,-0.00015528919869725046
2610206C17Rik,0,-0.000155384489416599
Mmp20,0,-0.0001559531038934581
Gm14137,0,-0.00015644896062571022
Gm42680,0,-0.0001565556549046332
Fuom,0,-0.00015657804553783627
4933413L06Rik,0,-0.00015658782456942077
Gstm3,0,-0.000156709944707667
Gm12381,0,-0.00015705569242543407
Nr1i2,0,-0.00015707652686260953
Add2,0,-0.0001575830057343519
Gjc1,0,-0.00015758358449751152
Fam160a1,0,-0.0001582292435116095
Nectin1,0,-0.00015834135660642846
Actn3,0,-0.00015854028135630082
Tmc7,0,-0.00015864854244455052
Col8a2,0,-0.00015865796411382858
Pkdcc,0,-0.00015866161729267693
Pou1f1,0,-0.00015867591237718194
Ranbp3l,0,-0.00015916379607472386
Gm26954,0,-0.00015917743236938396
Ppm1j,0,-0.00015933032845762975
Mmp15,0,-0.000159402552507637
Klk13,0,-0.0001594083204340846
Fbxl16,0,-0.0001601147089426824
2900079G21Rik,0,-0.00016018444017111831
Jag1,0,-0.00016037626103132532
F3,0,-0.0001606838493691587
Cnmd,0,-0.00016074880837504412
C030034L19Rik,0,-0.000160804725090935
Ighv10-1,0,-0.00016102002840302497
Mfsd2a,0,-0.0001615515222787578
D330045A20Rik,0,-0.00016170191703661628
Gm47702,0,-0.00016196225953787335
Eya2,0,-0.00016206961508380413
Gm47643,0,-0.0001621958878960661
Glipr1,0,-0.0001626381998895754
Cadm1,0,-0.00016269892369903392
Igkv9-124,0,-0.00016277911375843778
Mpv17l,0,-0.00016302758200561484
Macrod2os1,0,-0.0001630969830942464
Olfr1427,0,-0.00016358473187725318
Gpr179,0,-0.00016402350975703862
Rilp,0,-0.00016406647431528308
Ogdhl,0,-0.00016421971316320504
Ltbp2,0,-0.0001643435822461514
Vwc2,0,-0.0001643938225259878
Pde6h,0,-0.0001644650259418734
Vmn2r5,0,-0.00016448964318458437
Mettl7a1,0,-0.0001646297115233342
4933411O13Rik,0,-0.00016469171797849346
Gm13497,0,-0.0001649080931102942
Cd5l,0,-0.00016494926996520886
Twist1,0,-0.0001651329086692077
Gm44789,0,-0.00016515714702669548
Tll1,0,-0.00016534123936697844
Gm42697,0,-0.00016540766281877286
Gm29571,0,-0.00016547236051204226
Slc7a5,0,-0.00016552495323582936
Gm43960,0,-0.00016609402933676076
Dtl,0,-0.00016616165115479475
Neurl1b,0,-0.00016617883337193272
H2-M1,0,-0.00016622715500322905
D830026I12Rik,0,-0.000166837757282956
Hotairm1,0,-0.000166980134644068
Clca2,0,-0.00016746491717760658
Cers1,0,-0.0001680832158789558
Gm37806,0,-0.00016824775271038206
Adh6b,0,-0.00016848451159399148
Otc,0,-0.0001686612778049823
Mmp27,0,-0.00016879229884050328
Gstp3,0,-0.0001690242312294088
Olfr896-ps1,0,-0.00016921230573283542
Rad21l,0,-0.0001693608798781443
Igsf3,0,-0.00016982218676537818
Gm48485,0,-0.00016985936921012356
Sult2a3,0,-0.00016994994394060604
Acat3,0,-0.00017014455061389321
Tmem181c-ps,0,-0.00017031688692487057
Arhgap29,0,-0.0001706671350817146
Has2,0,-0.0001708787622998753
Gm30853,0,-0.0001709408345406227
Hacd4,0,-0.00017096394047516617
Myl3,0,-0.00017107368759008426
Sla,0,-0.00017109610033209097
Tifab,0,-0.00017161519050666872
Sphk1,0,-0.00017162042051099835
4930421C12Rik,0,-0.00017174196571241305
Asprv1,0,-0.00017228526542043546
Pcdh9,0,-0.00017231573295632961
Iqcg,0,-0.00017241580780530397
Zfp980,0,-0.00017246519455738074
Cfap52,0,-0.00017248245658978422
Olfr69,0,-0.0001727677139818251
Cfhr1,0,-0.00017277114201155188
Klrg2,0,-0.00017294786650267068
Pank1,0,-0.00017346542529796948
Camk1g,0,-0.00017349045110693907
Slamf7,0,-0.0001734956221526529
Gm5150,0,-0.00017350471117110188
Nap1l3,0,-0.00017352638202603466
Adgrf2,0,-0.00017362028374621197
Gm42721,0,-0.00017364262034236244
Bid,0,-0.00017371724556891624
Tspan11,0,-0.00017431496390165615
A330076H08Rik,0,-0.00017451069344633915
D030045P18Rik,0,-0.0001745961698217946
Tmem179,0,-0.00017475495817305118
Gm11223,0,-0.00017486114424856148
Ssu2,0,-0.00017503107887439917
Tmem86b,0,-0.00017537036314400068
Hhipl2,0,-0.00017549154549967308
Cplx2,0,-0.00017555230771980625
Vstm4,0,-0.00017564421986460135
Dapp1,0,-0.0001756745748277222
Frem2,0,-0.000176440922189236
Esr1,0,-0.00017662817615173853
Errfi1,0,-0.0001767376093301243
Sfn,0,-0.00017690869640430985
Gfpt2,0,-0.00017698921818122272
Fech,0,-0.00017701024580049073
A430018G15Rik,0,-0.0001770900552597765
BC034090,0,-0.00017709610190150827
4932431P20Rik,0,-0.00017729213178723223
Stag3,0,-0.00017774325684182245
C78859,0,-0.0001778666766649506
Nuggc,0,-0.0001781919582690028
Tead1,0,-0.00017837508869886776
Gm37315,0,-0.00017842018700652272
Abca6,0,-0.00017852564912850254
Cdkl4,0,-0.00017867319592759223
Mst1r,0,-0.00017875992061999743
Gm4952,0,-0.00017915115935638324
Bex4,0,-0.00017956583079422608
AC154486.2,0,-0.00017987938779611136
Gipc2,0,-0.00018000379871100373
Ppp1r3d,0,-0.00018001034415361384
Gm38284,0,-0.00018002279399598198
Gm10851,0,-0.00018066300666218503
Gm49268,1,-0.00018076078775511878
Atp6v0a4,0,-0.00018092157331754956
Sapcd2,0,-0.00018094410703379805
Gm41318,0,-0.00018113695721716505
Nuf2,0,-0.00018118202330276169
Eme1,0,-0.00018134158178547687
Klc3,0,-0.0001819965043208582
Perp,0,-0.00018203674879585519
Rbm24,0,-0.00018204744046121932
Creb3l4,0,-0.00018241583198372877
Srpx2,0,-0.00018251082637819047
Apol9a,0,-0.00018282104488964723
Gabra2,0,-0.0001829466594401419
Gm18262,0,-0.00018344631855684578
Olfr1333,0,-0.00018358652184672364
Gm19782,0,-0.00018358814152767968
Cyp4f37,0,-0.0001839190135171975
Retreg1,0,-0.0001846060446202502
Alpk3,0,-0.00018497850909293676
AC115120.1,0,-0.00018564347950634773
Baiap2l1,0,-0.00018572114176084177
Crisp4,0,-0.00018603335052339574
Vmn2r51,0,-0.00018628734517635024
Kifc5b,0,-0.00018657200502626424
Atp1a1,0,-0.00018676811292892557
4930412C18Rik,0,-0.00018701419257945992
Gm31108,0,-0.0001881677026720596
1700001O22Rik,0,-0.00018818600353741612
Scimp,0,-0.00018857805392610285
Gm36981,0,-0.00018862439239530906
Gcsam,0,-0.00018879010813441786
0610009L18Rik,0,-0.0001888699948788042
Gm15056,0,-0.00018893215987469958
Olfr1029,0,-0.00018912419710502839
Wnt4,0,-0.0001891654153097444
March4,0,-0.00018943314214433512
Gm33432,0,-0.0001902582691494903
Csad,0,-0.00019076460911661154
Gm10723,0,-0.0001908774499757127
Pdpn,0,-0.00019091960400879904
AI463229,0,-0.00019106058617123224
Gm38071,0,-0.00019118514124153444
Iigp1,0,-0.00019131044244760086
Prss2,0,-0.00019189670279544656
Cd300lb,0,-0.00019191786989838366
Olfr743,0,-0.00019216446332637194
1700012I11Rik,0,-0.00019296436793049266
Ehd2,0,-0.00019298594739715068
Usp27x,0,-0.00019300685248375694
Clec10a,0,-0.00019317313526288072
Gm5850,0,-0.0001932219657800105
Ugt2a3,0,-0.00019339759240023514
Gm48755,0,-0.0001934589672432208
Cilp2,0,-0.00019370566876996122
Vmn1r198,0,-0.0001942595359612165
Olfr490,0,-0.00019433774787644965
Gm37403,0,-0.00019460258612989946
Parpbp,0,-0.00019526330835348827
Ofcc1,0,-0.0001954672194787177
Lpin3,0,-0.00019557170721588025
Fgf16,0,-0.00019557900202127332
Cyp2c65,0,-0.000197296755799381
Trim34b,0,-0.000197512479469808
Gm47346,0,-0.0001975947191050209
Apol8,0,-0.00019774186946764917
Agxt2,0,-0.00019783553382449748
Pald1,0,-0.00019878306971602422
Svopl,0,-0.00019969257132724795
Gucy2c,0,-0.00019978626108241304
Tmeff1,0,-0.0002002929273487775
Gm17396,0,-0.00020071671880625975
Gm14569,0,-0.00020094456062025312
Kif26a,0,-0.0002010177519222056
Plekhf1,0,-0.00020121700862226754
Gm26788,0,-0.00020131296873535657
Sez6l2,0,-0.00020147813011217597
Gm24270,0,-0.00020171510079434183
Gm382,0,-0.0002023461805282234
Ftcd,0,-0.0002027342296642365
Olfr1508,0,-0.00020301773729370918
Creb3l3,0,-0.00020310825273224254
Gm7162,0,-0.00020358977926036027
Gm44957,0,-0.00020390996780565997
Gm39321,0,-0.00020399498116974168
Xkr5,0,-0.00020412167323329288
Glyctk,0,-0.00020415497932876339
Fam83b,0,-0.00020433598182982847
Eps8l2,0,-0.00020481511361000181
Lrfn3,0,-0.00020529035840466392
Chat,0,-0.0002076074470168887
Gm43230,0,-0.00020767753353307937
B4galnt4,0,-0.00020770952304608457
Nron,0,-0.00020887070252293417
Dbh,0,-0.00020910425563276379
Olfr1105,0,-0.00020928650843758946
Gm31848,0,-0.00020947631517664878
Lgi4,0,-0.0002095601377588241
Afp,0,-0.00020958225059630742
Gm18337,0,-0.00020980186018116912
Olfr1356,0,-0.00020980246085517963
9630013D21Rik,0,-0.00021074576607845726
Vegfb,0,-0.0002111915227832717
Hba-a1,0,-0.00021123778507516896
Gm38031,0,-0.0002112923674229106
Pomgnt2,0,-0.000211383703909751
Gm30329,0,-0.00021183760220077063
Zfp941,0,-0.00021223194581337923
Deptor,0,-0.00021314346558010122
Fam171a2,0,-0.00021319971871872623
Oaz3,0,-0.0002135856100021871
Serpina3c,0,-0.00021396946692054942
Naip3-ps1,0,-0.00021417485828353344
Clec1a,0,-0.000214191036150535
Ppef1,0,-0.0002146445923453144
Olfr1157,0,-0.00021500481653894397
Medag,0,-0.00021512494953344064
Thbs1,0,-0.00021655402899997122
Ighv1-9,0,-0.0002175135996856481
Bhmt2,0,-0.00021762141106864699
1700011B04Rik,0,-0.000217682044225187
Ccdc149,0,-0.00021784068877159777
Tigd3,0,-0.00021823998940249115
Cdca3,0,-0.0002183228979836138
Gm20700,0,-0.00021991146295357032
Rnf227,0,-0.00022032322900187304
Syndig1,0,-0.0002209082113775129
Gm48025,0,-0.00022161032764904663
Gm44729,0,-0.00022230393488601453
Shox2,0,-0.0002223920065940077
Sgcb,0,-0.00022252003992054848
2310015D24Rik,0,-0.00022276197335290292
Slc7a12,0,-0.00022287817402907303
Gm48293,0,-0.0002229041567369916
Camsap3,0,-0.00022329260980807894
Gm44046,0,-0.00022455361544794212
Gm10635,0,-0.00022534558080833378
Smarca5-ps,0,-0.00022543735695771395
Kif20a,0,-0.00022609128699226935
Rassf7,0,-0.00022614024448156525
Pln,0,-0.00022618715439634007
Igkv3-10,0,-0.00022644111751322083
Clu,0,-0.00022672299135261252
Gm49064,0,-0.00022736666159358653
Chtf18,0,-0.00022758750376091765
Nat14,0,-0.00022837760594528466
Olfr1050-ps1,0,-0.0002296105091597278
Synpo2l,0,-0.00022970229919579976
Gm2822,0,-0.00022990639534384847
Gm43896,0,-0.00023002043137617667
Mybl2,0,-0.0002303736374518639
Scgn,0,-0.00023052278865421936
Cgref1,0,-0.00023055727233144417
5430425K12Rik,0,-0.00023069316766979322
Stmnd1,0,-0.00023120399936832348
Elf3,0,-0.00023164252906966444
Gm30489,0,-0.000231790026887202
Plaur,0,-0.00023195119335587267
Alkal2,0,-0.0002324593794315266
Tcf23,0,-0.00023314117348584016
Fbxw14,0,-0.00023381892533367308
Ryk,0,-0.0002343962429472546
Trp53inp2,0,-0.00023440789072379784
Skint10,0,-0.00023458411091609177
Col6a5,0,-0.00023572012352286454
Gm38062,0,-0.00023589444147812392
Sh3d21,0,-0.00023836882140680914
Sim2,0,-0.00024008502119536866
Foxd2,0,-0.00024011376208754598
Hpx,0,-0.00024059517170745836
Pak3,0,-0.0002406262215963961
Tns2,0,-0.00024240387709425492
Unc5a,0,-0.00024499779125249923
Tcrg-C2,0,-0.0002466315338131464
Fignl1,0,-0.00024686420947236384
Bfsp1,0,-0.0002471058191832465
Ctrl,0,-0.00024771933499563304
Cyb561,0,-0.0002483369661944845
Slc4a11,0,-0.0002486208557273217
Calcr,0,-0.00024904421398964645
8030453O22Rik,0,-0.0002511760662186835
Vmn2r19,0,-0.0002519176814385959
Cdk5r1,0,-0.0002531323471143598
